asset_type,symbol,name,yfinance_symbol,tradingview_symbol,tradingview_prefix_status,search_text,app_include,review_note,sector,industry
STOCK,ARLO,Arlo Technologies Inc. Common Stock,ARLO,NASDAQ:ARLO,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,arlo arlo technologies inc. common stock consumer staples consumer electronics/appliances,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Consumer Staples,Consumer Electronics/Appliances
STOCK,ARM,Arm Holdings plc American Depositary Shares,ARM,NASDAQ:ARM,VERIFIED_OVERRIDE,arm arm holdings plc american depositary shares technology semiconductors,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함.,Technology,Semiconductors
STOCK,ARMK,Aramark Common Stock,ARMK,NASDAQ:ARMK,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,armk aramark common stock consumer discretionary restaurants,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Consumer Discretionary,Restaurants
STOCK,ARMP,Armata Pharmaceuticals Inc. Common Stock,ARMP,NASDAQ:ARMP,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,armp armata pharmaceuticals inc. common stock health care biotechnology: biological products (no diagnostic substances),TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
STOCK,AROC,Archrock Inc. Common Stock,AROC,NASDAQ:AROC,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,aroc archrock inc. common stock utilities natural gas distribution,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Utilities,Natural Gas Distribution
STOCK,AROW,Arrow Financial Corporation Common Stock,AROW,NASDAQ:AROW,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,arow arrow financial corporation common stock finance major banks,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Finance,Major Banks
STOCK,ARQ,Arq Inc. Common Stock,ARQ,NASDAQ:ARQ,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,arq arq inc. common stock industrials major chemicals,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Industrials,Major Chemicals
STOCK,ARQQ,Arqit Quantum Inc. Ordinary Shares,ARQQ,NASDAQ:ARQQ,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,arqq arqit quantum inc. ordinary shares technology computer software: prepackaged software,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Technology,Computer Software: Prepackaged Software
STOCK,ARQT,Arcutis Biotherapeutics Inc. Common Stock,ARQT,NASDAQ:ARQT,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,arqt arcutis biotherapeutics inc. common stock health care biotechnology: pharmaceutical preparations,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Health Care,Biotechnology: Pharmaceutical Preparations
STOCK,ARR,ARMOUR Residential REIT Inc.,ARR,NASDAQ:ARR,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,arr armour residential reit inc. real estate real estate investment trusts,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Real Estate,Real Estate Investment Trusts
STOCK,ARRY,Array Technologies Inc. Common Stock,ARRY,NASDAQ:ARRY,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,arry array technologies inc. common stock consumer discretionary miscellaneous manufacturing industries,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Consumer Discretionary,Miscellaneous manufacturing industries
STOCK,ARTC,Art Technology Acquisition Corp. Class A Ordinary Shares,ARTC,NASDAQ:ARTC,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,artc art technology acquisition corp. class a ordinary shares finance blank checks,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Finance,Blank Checks
STOCK,ARTL,Artelo Biosciences Inc. Common Stock,ARTL,NASDAQ:ARTL,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,artl artelo biosciences inc. common stock health care biotechnology: pharmaceutical preparations,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Health Care,Biotechnology: Pharmaceutical Preparations
STOCK,ARTNA,Artesian Resources Corporation Class A Common Stock,ARTNA,NASDAQ:ARTNA,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,artna artesian resources corporation class a common stock utilities water supply,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Utilities,Water Supply
STOCK,ARTV,Artiva Biotherapeutics Inc. Common Stock,ARTV,NASDAQ:ARTV,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,artv artiva biotherapeutics inc. common stock health care biotechnology: biological products (no diagnostic substances),TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
STOCK,ARTW,Art's-Way Manufacturing Co. Inc. Common Stock,ARTW,NASDAQ:ARTW,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,artw art's-way manufacturing co. inc. common stock industrials industrial machinery/components,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Industrials,Industrial Machinery/Components
STOCK,ARVN,Arvinas Inc. Common Stock,ARVN,NASDAQ:ARVN,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,arvn arvinas inc. common stock health care biotechnology: pharmaceutical preparations,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Health Care,Biotechnology: Pharmaceutical Preparations
STOCK,ARW,Arrow Electronics Inc. Common Stock,ARW,NASDAQ:ARW,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,arw arrow electronics inc. common stock technology electronic components,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Technology,Electronic Components
STOCK,ARWR,Arrowhead Pharmaceuticals Inc. Common Stock,ARWR,NASDAQ:ARWR,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,arwr arrowhead pharmaceuticals inc. common stock health care biotechnology: pharmaceutical preparations,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Health Care,Biotechnology: Pharmaceutical Preparations
STOCK,ARX,Accelerant Holdings Class A Common Shares,ARX,NASDAQ:ARX,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,arx accelerant holdings class a common shares finance specialty insurers,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Finance,Specialty Insurers
STOCK,ARXS,Arxis Inc. Class A Common Stock,ARXS,NASDAQ:ARXS,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,arxs arxis inc. class a common stock industrials military/government/technical,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Industrials,Military/Government/Technical
STOCK,AS,Amer Sports Inc. Ordinary Shares,AS,NASDAQ:AS,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,as amer sports inc. ordinary shares consumer discretionary apparel,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Consumer Discretionary,Apparel
STOCK,ASA,ASA Gold and Precious Metals Limited,ASA,NASDAQ:ASA,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,asa asa gold and precious metals limited industrials precious metals,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Industrials,Precious Metals
STOCK,ASAN,Asana Inc. Class A Common Stock,ASAN,NASDAQ:ASAN,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,asan asana inc. class a common stock technology computer software: prepackaged software,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Technology,Computer Software: Prepackaged Software
STOCK,ASB,Associated Banc-Corp Common Stock,ASB,NASDAQ:ASB,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,asb associated banc-corp common stock finance major banks,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Finance,Major Banks
STOCK,ASBP,Aspire Biopharma Holdings Inc. Common Stock,ASBP,NASDAQ:ASBP,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,asbp aspire biopharma holdings inc. common stock health care biotechnology: pharmaceutical preparations,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Health Care,Biotechnology: Pharmaceutical Preparations
STOCK,ASC,Ardmore Shipping Corporation Common Stock,ASC,NASDAQ:ASC,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,asc ardmore shipping corporation common stock consumer discretionary marine transportation,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Consumer Discretionary,Marine Transportation
STOCK,ASGI,abrdn Global Infrastructure Income Fund Common Shares of Beneficial Interest,ASGI,NASDAQ:ASGI,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,asgi abrdn global infrastructure income fund common shares of beneficial interest finance investment managers,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Finance,Investment Managers
STOCK,ASH,Ashland Inc. Common Stock,ASH,NASDAQ:ASH,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,ash ashland inc. common stock consumer discretionary specialty chemicals,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Consumer Discretionary,Specialty Chemicals
STOCK,ASIC,Ategrity Specialty Insurance Company Holdings Common Stock,ASIC,NASDAQ:ASIC,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,asic ategrity specialty insurance company holdings common stock finance property-casualty insurers,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Finance,Property-Casualty Insurers
STOCK,ASIX,AdvanSix Inc. Common Stock,ASIX,NASDAQ:ASIX,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,asix advansix inc. common stock industrials major chemicals,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Industrials,Major Chemicals
STOCK,ASLE,AerSale Corporation Common Stock,ASLE,NASDAQ:ASLE,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,asle aersale corporation common stock consumer discretionary industrial specialties,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Consumer Discretionary,Industrial Specialties
STOCK,ASM,Avino Silver & Gold Mines Ltd. Common Shares (Canada),ASM,NASDAQ:ASM,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,asm avino silver & gold mines ltd. common shares (canada) basic materials metal mining,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Basic Materials,Metal Mining
STOCK,ASMB,Assembly Biosciences Inc. Common Stock,ASMB,NASDAQ:ASMB,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,asmb assembly biosciences inc. common stock health care biotechnology: pharmaceutical preparations,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Health Care,Biotechnology: Pharmaceutical Preparations
STOCK,ASML,ASML Holding N.V. New York Registry Shares,ASML,NASDAQ:ASML,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,asml asml holding n.v. new york registry shares technology industrial machinery/components,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Technology,Industrial Machinery/Components
STOCK,ASND,Ascendis Pharma A/S Ordinary Share,ASND,NASDAQ:ASND,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,asnd ascendis pharma a/s ordinary share health care biotechnology: pharmaceutical preparations,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Health Care,Biotechnology: Pharmaceutical Preparations
STOCK,ASO,Academy Sports and Outdoors Inc. Common Stock,ASO,NASDAQ:ASO,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,aso academy sports and outdoors inc. common stock consumer discretionary other specialty stores,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Consumer Discretionary,Other Specialty Stores
STOCK,ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,ASPC,NASDAQ:ASPC,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,aspc a spac iii acquisition corp. class a ordinary shares finance blank checks,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Finance,Blank Checks
STOCK,ASPI,ASP Isotopes Inc. Common Stock,ASPI,NASDAQ:ASPI,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,aspi asp isotopes inc. common stock industrials major chemicals,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Industrials,Major Chemicals
STOCK,ASPN,Aspen Aerogels Inc. Common Stock,ASPN,NASDAQ:ASPN,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,aspn aspen aerogels inc. common stock consumer discretionary retail: building materials,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Consumer Discretionary,RETAIL: Building Materials
STOCK,ASPS,Altisource Portfolio Solutions S.A. Common Stock,ASPS,NASDAQ:ASPS,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,asps altisource portfolio solutions s.a. common stock consumer discretionary other consumer services,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Consumer Discretionary,Other Consumer Services
STOCK,ASR,Grupo Aeroportuario del Sureste S.A. de C.V. Common Stock,ASR,NASDAQ:ASR,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,asr grupo aeroportuario del sureste s.a. de c.v. common stock consumer discretionary aerospace,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Consumer Discretionary,Aerospace
STOCK,ASRT,Assertio Holdings Inc. Common Stock,ASRT,NASDAQ:ASRT,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,asrt assertio holdings inc. common stock health care biotechnology: pharmaceutical preparations,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Health Care,Biotechnology: Pharmaceutical Preparations
STOCK,ASRV,AmeriServ Financial Inc. Common Stock,ASRV,NASDAQ:ASRV,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,asrv ameriserv financial inc. common stock finance major banks,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Finance,Major Banks
STOCK,ASST,Strive Inc. Class A Common Stock,ASST,NASDAQ:ASST,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,asst strive inc. class a common stock technology computer software: prepackaged software,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Technology,Computer Software: Prepackaged Software
